"Date","Price","Open","High","Low","Vol.","Change %"
"07/17/2019","5,252.28","5,254.12","5,263.32","5,237.74","45.23M","-0.21%"
"07/16/2019","5,263.54","5,252.49","5,273.66","5,239.34","60.67M","0.07%"
"07/15/2019","5,260.02","5,231.46","5,269.91","5,231.46","43.10M","0.74%"
"07/12/2019","5,221.17","5,197.97","5,232.99","5,193.00","45.14M","0.68%"
"07/11/2019","5,185.69","5,181.06","5,195.45","5,168.47","41.73M","0.63%"
"07/10/2019","5,153.06","5,150.29","5,176.13","5,146.38","52.26M","-0.01%"
"07/09/2019","5,153.75","5,168.46","5,172.22","5,132.82","48.46M","-0.40%"
"07/08/2019","5,174.52","5,174.55","5,204.09","5,166.26","46.36M","-0.35%"
"07/05/2019","5,192.74","5,212.37","5,215.15","5,187.04","53.95M","-0.33%"
"07/04/2019","5,210.07","5,190.83","5,210.97","5,178.07","57.92M","0.56%"
"07/03/2019","5,180.84","5,148.17","5,187.47","5,148.17","73.05M","0.62%"
"07/02/2019","5,149.16","5,208.18","5,210.02","5,125.90","49.60M","-0.76%"
"07/01/2019","5,188.39","5,192.99","5,199.19","5,164.84","63.57M","0.99%"
"06/28/2019","5,137.47","5,099.27","5,137.47","5,095.25","70.34M","0.68%"
"06/27/2019","5,102.75","5,088.39","5,102.86","5,057.01","64.99M","0.46%"
"06/26/2019","5,079.45","5,065.78","5,085.44","5,055.58","37.66M","0.34%"
"06/25/2019","5,062.31","5,085.58","5,101.27","5,060.92","41.13M","-0.44%"
"06/24/2019","5,084.74","5,119.89","5,145.30","5,077.27","41.10M","-0.81%"
"06/21/2019","5,126.26","5,122.25","5,156.73","5,112.56","106.22M","0.58%"
"06/20/2019","5,096.95","5,119.22","5,126.53","5,076.14","52.75M","-0.04%"
"06/19/2019","5,098.93","5,122.44","5,131.64","5,088.52","73.18M","-0.51%"
"06/18/2019","5,125.30","5,039.24","5,125.30","5,039.08","61.75M","1.22%"
"06/17/2019","5,063.67","5,136.30","5,137.86","5,063.67","56.90M","-1.30%"
"06/14/2019","5,130.35","5,181.49","5,186.94","5,127.72","73.17M","-1.23%"
"06/13/2019","5,194.08","5,167.59","5,213.13","5,163.34","62.82M","0.29%"
"06/12/2019","5,179.13","5,172.94","5,192.39","5,163.99","66.70M","-0.54%"
"06/11/2019","5,207.15","5,163.90","5,217.27","5,163.90","86.36M","0.65%"
"06/10/2019","5,173.37","5,150.92","5,173.48","5,148.20","50.08M","0.60%"
"06/07/2019","5,142.31","5,096.26","5,142.31","5,095.35","69.02M","1.00%"
"06/06/2019","5,091.55","5,095.32","5,115.40","5,082.48","85.00M","0.17%"
"06/05/2019","5,082.97","5,072.60","5,108.16","5,058.30","65.41M","0.20%"
"06/04/2019","5,072.78","4,975.88","5,075.15","4,968.82","75.46M","1.75%"
"06/03/2019","4,985.36","5,018.71","5,025.69","4,971.45","56.82M","-1.16%"
"05/31/2019","5,043.99","5,045.21","5,046.68","5,003.58","47.32M","-0.40%"
"05/30/2019","5,064.36","5,054.79","5,075.56","5,050.22","46.53M","0.37%"
"05/29/2019","5,045.81","5,074.84","5,087.28","5,021.54","58.00M","-1.19%"
"05/28/2019","5,106.69","5,123.78","5,135.69","5,104.09","77.40M","-0.67%"
"05/27/2019","5,140.91","5,108.70","5,143.98","5,108.70","45.36M","0.86%"
"05/24/2019","5,097.28","5,078.40","5,106.18","5,078.40","64.96M","0.78%"
"05/23/2019","5,057.92","5,077.54","5,079.72","5,050.23","54.61M","-0.98%"
"05/22/2019","5,108.06","5,093.32","5,123.26","5,092.17","59.46M","-0.28%"
"05/21/2019","5,122.59","5,100.73","5,133.18","5,081.12","42.43M","0.47%"
"05/20/2019","5,098.84","5,125.97","5,144.42","5,093.39","41.68M","-0.38%"
"05/17/2019","5,118.04","5,111.38","5,140.96","5,092.75","48.67M","-0.21%"
"05/16/2019","5,129.04","5,132.22","5,151.23","5,070.71","60.39M","-0.05%"
"05/15/2019","5,131.37","5,117.87","5,131.37","5,087.07","59.05M","0.44%"
"05/14/2019","5,109.10","5,086.96","5,123.97","5,086.65","49.91M","0.76%"
"05/13/2019","5,070.37","5,128.97","5,132.40","5,067.71","62.83M","-1.81%"
"05/10/2019","5,163.75","5,188.03","5,201.97","5,163.61","95.50M","1.09%"
"05/09/2019","5,107.86","5,187.77","5,187.77","5,104.51","70.17M","-1.78%"
"05/08/2019","5,200.23","5,229.39","5,248.47","5,192.17","44.69M","-0.63%"
"05/07/2019","5,233.02","5,296.02","5,307.44","5,227.62","52.81M","-1.29%"
"05/06/2019","5,301.30","5,302.14","5,323.97","5,293.32","52.08M","-1.45%"
"05/03/2019","5,379.50","5,385.85","5,403.28","5,377.47","60.22M","-0.12%"
"05/02/2019","5,385.71","5,385.30","5,400.56","5,369.64","84.50M","-0.09%"
"04/30/2019","5,390.56","5,374.71","5,399.48","5,368.67","78.64M","-0.05%"
"04/29/2019","5,393.52","5,411.43","5,414.09","5,383.99","51.17M","-0.49%"
"04/26/2019","5,420.07","5,355.39","5,422.12","5,349.67","68.21M","1.28%"
"04/25/2019","5,351.77","5,347.05","5,358.38","5,324.80","51.97M","-0.09%"
"04/24/2019","5,356.77","5,369.14","5,386.23","5,350.48","66.80M","-0.31%"
"04/23/2019","5,373.17","5,358.48","5,381.50","5,357.35","59.03M","0.25%"
"04/18/2019","5,359.75","5,352.00","5,373.42","5,335.25","52.29M","-0.15%"
"04/17/2019","5,367.96","5,409.46","5,409.46","5,353.73","63.18M","-0.54%"
"04/16/2019","5,397.27","5,406.24","5,429.32","5,382.40","60.93M","-0.23%"
"04/15/2019","5,409.55","5,397.31","5,420.60","5,396.46","93.82M","0.56%"
"04/12/2019","5,379.51","5,346.52","5,379.78","5,330.69","72.61M","0.66%"
"04/11/2019","5,344.12","5,325.79","5,353.88","5,315.32","43.11M","0.36%"
"04/10/2019","5,325.09","5,272.20","5,326.35","5,270.68","37.47M","0.94%"
"04/09/2019","5,275.60","5,309.13","5,323.35","5,272.28","45.22M","-0.67%"
"04/08/2019","5,310.95","5,301.59","5,313.84","5,294.92","38.09M","0.03%"
"04/05/2019","5,309.40","5,323.93","5,323.93","5,286.11","49.49M","-0.16%"
"04/04/2019","5,317.72","5,333.77","5,334.92","5,305.36","46.02M","-0.39%"
"04/03/2019","5,338.48","5,306.11","5,345.10","5,306.11","79.52M","0.97%"
"04/02/2019","5,287.05","5,268.14","5,291.28","5,260.20","56.86M","0.54%"
"04/01/2019","5,258.41","5,237.84","5,261.18","5,224.72","67.27M","0.99%"
"03/29/2019","5,206.61","5,209.02","5,211.77","5,185.22","60.53M","0.56%"
"03/28/2019","5,177.40","5,168.91","5,217.13","5,167.38","67.18M","0.17%"
"03/27/2019","5,168.79","5,158.52","5,187.00","5,141.12","88.58M","0.46%"
"03/26/2019","5,145.28","5,163.49","5,169.81","5,136.92","58.34M","0.06%"
"03/25/2019","5,142.45","5,137.77","5,158.03","5,110.72","56.84M","-0.35%"
"03/22/2019","5,160.37","5,282.59","5,288.90","5,155.06","94.82M","-2.04%"
"03/21/2019","5,267.78","5,261.05","5,276.32","5,243.37","54.02M","0.04%"
"03/20/2019","5,265.52","5,296.60","5,312.73","5,249.82","50.22M","-0.66%"
"03/19/2019","5,300.51","5,296.78","5,319.19","5,274.43","65.50M","0.32%"
"03/18/2019","5,283.65","5,260.84","5,283.65","5,244.34","52.79M","0.83%"
"03/15/2019","5,240.00","5,270.01","5,282.66","5,236.15","98.67M","-0.60%"
"03/14/2019","5,271.55","5,220.62","5,285.51","5,220.62","59.79M","1.26%"
"03/13/2019","5,206.19","5,159.36","5,206.19","5,146.90","68.40M","1.06%"
"03/12/2019","5,151.61","5,190.40","5,217.67","5,151.60","71.19M","-0.62%"
"03/11/2019","5,183.61","5,178.50","5,191.95","5,163.05","64.77M","0.05%"
"03/08/2019","5,181.05","5,195.75","5,232.50","5,173.25","88.15M","-1.12%"
"03/07/2019","5,239.81","5,298.36","5,304.75","5,239.54","96.28M","-1.09%"
"03/06/2019","5,297.53","5,280.63","5,306.21","5,275.28","50.24M","0.39%"
"03/05/2019","5,276.72","5,274.91","5,289.14","5,259.80","44.93M","0.01%"
"03/04/2019","5,276.13","5,256.54","5,294.27","5,256.10","54.68M","0.72%"
"03/01/2019","5,238.54","5,202.21","5,249.39","5,202.21","81.57M","1.02%"
"02/28/2019","5,185.43","5,127.12","5,188.86","5,127.12","96.15M","0.45%"
"02/27/2019","5,162.05","5,143.89","5,171.78","5,139.35","47.43M","-0.04%"
"02/26/2019","5,163.89","5,140.58","5,169.56","5,127.23","41.56M","0.21%"
"02/25/2019","5,153.23","5,165.52","5,177.28","5,152.52","44.59M","0.01%"
"02/22/2019","5,152.69","5,153.00","5,167.51","5,140.65","79.32M","-0.17%"
"02/21/2019","5,161.43","5,171.42","5,173.62","5,141.64","50.68M","-0.32%"
"02/20/2019","5,178.20","5,151.08","5,182.39","5,143.40","48.24M","0.76%"
"02/19/2019","5,139.36","5,135.08","5,148.31","5,114.38","35.79M","-0.08%"
"02/18/2019","5,143.68","5,162.20","5,165.03","5,143.18","39.61M","0.03%"
"02/15/2019","5,141.96","5,081.61","5,141.96","5,071.67","61.45M","1.07%"
"02/14/2019","5,087.46","5,093.66","5,110.17","5,076.67","53.03M","0.33%"
"02/13/2019","5,070.67","5,145.18","5,147.71","5,065.63","55.39M","-1.19%"
"02/12/2019","5,131.51","5,127.12","5,142.17","5,118.12","38.31M","0.74%"
"02/11/2019","5,093.82","5,087.10","5,133.48","5,073.99","43.93M","0.05%"
"02/08/2019","5,091.06","5,118.21","5,143.55","5,086.03","64.07M","-0.88%"
"02/07/2019","5,136.20","5,202.22","5,216.33","5,136.20","72.15M","-1.52%"
"02/06/2019","5,215.24","5,153.97","5,225.78","5,153.97","70.89M","0.89%"
"02/05/2019","5,169.42","5,106.38","5,169.42","5,100.31","51.56M","1.48%"
"02/04/2019","5,093.85","5,104.67","5,120.26","5,077.86","52.73M","-0.41%"
"02/01/2019","5,115.02","5,136.24","5,146.75","5,101.05","78.53M","-0.27%"
"01/31/2019","5,129.02","5,129.09","5,149.48","5,111.74","71.75M","0.20%"
"01/30/2019","5,118.56","5,112.31","5,130.34","5,095.50","37.75M","0.16%"
"01/29/2019","5,110.44","5,077.62","5,117.63","5,075.85","53.45M","0.40%"
"01/28/2019","5,089.92","5,129.34","5,136.72","5,082.10","53.28M","-1.21%"
"01/25/2019","5,152.04","5,115.10","5,152.04","5,115.10","53.18M","0.99%"
"01/24/2019","5,101.73","5,095.83","5,124.16","5,082.19","65.05M","0.31%"
"01/23/2019","5,086.01","5,058.66","5,117.77","5,050.76","53.79M","0.34%"
"01/22/2019","5,068.75","5,068.60","5,079.85","5,042.88","58.10M","-0.37%"
"01/21/2019","5,087.36","5,097.84","5,104.66","5,077.42","30.37M","0.38%"
"01/18/2019","5,068.02","5,056.85","5,088.29","5,056.85","58.47M","0.76%"
"01/17/2019","5,029.68","4,981.46","5,038.58","4,978.73","48.03M","0.62%"
"01/16/2019","4,998.62","5,005.11","5,010.46","4,989.91","55.50M","-0.08%"
"01/15/2019","5,002.63","4,982.31","5,006.65","4,964.96","51.00M","1.05%"
"01/14/2019","4,950.51","4,936.16","4,950.51","4,910.01","30.47M","-0.16%"
"01/11/2019","4,958.61","4,940.91","4,977.50","4,940.23","37.95M","0.71%"
"01/10/2019","4,923.75","4,925.73","4,936.49","4,901.71","60.74M","0.00%"
"01/09/2019","4,923.97","4,943.06","4,975.76","4,915.43","65.43M","0.29%"
"01/08/2019","4,909.74","4,947.50","4,954.65","4,908.21","50.51M","-0.29%"
"01/07/2019","4,923.87","4,897.54","4,935.02","4,871.44","51.66M","0.90%"
"01/04/2019","4,880.01","4,780.78","4,895.34","4,780.45","71.60M","2.82%"
"01/03/2019","4,746.06","4,726.42","4,767.43","4,712.15","39.63M","0.11%"
"01/02/2019","4,740.85","4,695.08","4,758.11","4,653.58","57.20M","0.20%"
"12/31/2018","4,731.47","4,657.15","4,731.47","4,654.01","19.88M","1.81%"
"12/28/2018","4,647.16","4,620.58","4,649.87","4,609.58","50.80M","1.30%"
"12/27/2018","4,587.45","4,697.19","4,697.19","4,551.84","68.37M","-1.14%"
"12/24/2018","4,640.14","4,611.68","4,640.14","4,611.68","7.79M","-0.21%"
"12/21/2018","4,649.97","4,653.00","4,656.66","4,603.88","85.10M","-0.53%"
"12/20/2018","4,674.81","4,704.16","4,715.50","4,667.70","56.12M","-1.46%"
"12/19/2018","4,744.15","4,704.84","4,749.82","4,703.33","61.67M","0.88%"
"12/18/2018","4,702.63","4,714.06","4,758.44","4,686.25","73.36M","-0.59%"
"12/17/2018","4,730.62","4,784.94","4,812.96","4,727.66","59.28M","-1.52%"
"12/14/2018","4,803.42","4,808.15","4,813.25","4,780.32","49.87M","-0.41%"
"12/13/2018","4,823.06","4,837.36","4,862.74","4,810.65","54.90M","-0.40%"
"12/12/2018","4,842.58","4,783.06","4,850.30","4,773.78","59.03M","1.35%"
"12/11/2018","4,778.06","4,804.09","4,820.35","4,778.06","40.75M","-0.28%"
"12/10/2018","4,791.29","4,820.71","4,836.91","4,782.65","43.45M","-0.94%"
"12/07/2018","4,836.73","4,825.31","4,874.83","4,814.26","48.76M","0.40%"
"12/06/2018","4,817.69","4,890.30","4,890.30","4,808.39","59.38M","-2.10%"
"12/05/2018","4,921.15","4,886.47","4,936.59","4,885.90","37.67M","-0.35%"
"12/04/2018","4,938.51","5,007.48","5,010.25","4,937.16","59.41M","-1.01%"
"12/03/2018","4,989.02","4,972.43","5,004.66","4,972.43","56.93M","1.52%"
"11/30/2018","4,914.14","4,904.25","4,926.28","4,898.99","49.13M","0.18%"
"11/29/2018","4,905.49","4,899.37","4,905.60","4,862.62","53.09M","0.73%"
"11/28/2018","4,870.14","4,868.25","4,898.18","4,839.45","75.13M","0.70%"
"11/27/2018","4,836.18","4,878.49","4,878.49","4,824.22","49.22M","-0.51%"
"11/26/2018","4,860.79","4,831.64","4,865.14","4,829.57","54.42M","1.25%"
"11/23/2018","4,800.59","4,835.61","4,839.36","4,783.34","32.03M","-0.38%"
"11/22/2018","4,818.85","4,852.66","4,869.89","4,818.85","41.23M","-0.85%"
"11/21/2018","4,859.96","4,847.09","4,879.04","4,847.09","62.00M","0.63%"
"11/20/2018","4,829.53","4,885.85","4,892.23","4,824.96","53.23M","-1.51%"
"11/19/2018","4,903.59","4,934.25","4,949.02","4,903.59","40.86M","-0.21%"
"11/16/2018","4,913.93","4,945.41","4,973.94","4,902.05","57.33M","-0.06%"
"11/15/2018","4,916.67","4,978.04","4,984.14","4,902.93","69.17M","-0.87%"
"11/14/2018","4,959.68","4,936.48","4,964.91","4,917.83","67.45M","0.08%"
"11/13/2018","4,955.60","4,983.84","5,006.08","4,938.37","56.14M","-0.73%"
"11/12/2018","4,992.03","5,041.76","5,042.59","4,991.15","58.82M","-0.57%"
"11/09/2018","5,020.43","5,007.16","5,041.12","5,000.93","99.44M","-0.01%"
"11/08/2018","5,020.71","5,026.84","5,042.71","4,995.34","53.80M","0.11%"
"11/07/2018","5,015.34","4,993.25","5,025.45","4,990.38","53.98M","0.76%"
"11/06/2018","4,977.68","4,973.45","4,985.18","4,941.53","46.34M","-0.20%"
"11/05/2018","4,987.67","4,986.19","5,008.38","4,966.11","41.69M","0.16%"
"11/02/2018","4,979.51","5,028.81","5,036.81","4,974.43","45.36M","-0.70%"
"11/01/2018","5,014.63","5,018.95","5,049.85","5,001.62","42.30M","-0.32%"
"10/31/2018","5,030.71","5,001.50","5,052.67","4,985.03","89.89M","0.48%"
"10/30/2018","5,006.86","4,960.41","5,018.89","4,960.41","62.68M","1.10%"
"10/29/2018","4,952.31","4,951.84","4,998.10","4,945.66","35.84M","0.56%"
"10/26/2018","4,924.95","4,951.68","4,959.19","4,893.44","45.59M","-1.27%"
"10/25/2018","4,988.15","4,912.41","4,998.54","4,901.69","59.65M","1.13%"
"10/24/2018","4,932.20","4,923.71","4,985.45","4,923.71","46.83M","-0.01%"
"10/23/2018","4,932.55","4,973.81","4,985.40","4,932.55","46.58M","-1.72%"
"10/22/2018","5,019.07","5,048.76","5,070.02","5,014.77","42.65M","-0.14%"
"10/19/2018","5,026.02","5,054.71","5,073.06","5,019.60","57.53M","-0.68%"
"10/18/2018","5,060.36","5,075.34","5,097.26","5,058.80","44.42M","0.05%"
"10/17/2018","5,058.08","5,079.42","5,096.14","5,041.67","71.27M","0.30%"
"10/16/2018","5,042.74","4,995.59","5,053.60","4,987.20","70.68M","0.92%"
"10/15/2018","4,996.54","4,995.77","5,017.12","4,976.04","56.37M","-0.21%"
"10/12/2018","5,006.81","5,031.69","5,049.68","5,006.81","56.16M","0.25%"
"10/11/2018","4,994.35","4,966.69","5,055.04","4,962.72","86.41M","-0.82%"
"10/10/2018","5,035.86","5,149.54","5,171.72","5,035.86","84.95M","-2.19%"
"10/09/2018","5,148.81","5,159.42","5,168.83","5,112.84","82.43M","0.50%"
"10/08/2018","5,122.99","5,178.32","5,185.55","5,107.64","77.95M","-1.55%"
"10/05/2018","5,203.90","5,249.38","5,259.55","5,203.90","55.60M","-0.96%"
"10/04/2018","5,254.19","5,295.38","5,307.37","5,251.91","58.99M","-0.76%"
"10/03/2018","5,294.32","5,311.17","5,321.59","5,293.05","42.39M","0.04%"
"10/02/2018","5,292.19","5,294.64","5,323.56","5,282.70","65.54M","-0.39%"
"10/01/2018","5,313.17","5,346.72","5,363.20","5,312.23","59.14M","-0.86%"
"09/28/2018","5,359.27","5,391.45","5,397.72","5,329.93","71.20M","-1.20%"
"09/27/2018","5,424.27","5,386.61","5,426.01","5,369.18","51.74M","0.64%"
"09/26/2018","5,389.83","5,392.40","5,396.23","5,372.06","51.51M","-0.02%"
"09/25/2018","5,391.17","5,356.86","5,391.53","5,356.44","72.42M","0.55%"
"09/24/2018","5,361.44","5,343.96","5,368.52","5,329.89","37.66M","0.29%"
"09/21/2018","5,345.85","5,382.44","5,391.56","5,343.60","68.28M","-0.24%"
"09/20/2018","5,358.81","5,377.13","5,393.44","5,357.88","74.58M","-0.27%"
"09/19/2018","5,373.06","5,366.66","5,386.82","5,366.66","63.77M","0.22%"
"09/18/2018","5,361.16","5,338.70","5,371.66","5,326.36","58.65M","0.61%"
"09/17/2018","5,328.83","5,278.40","5,339.89","5,278.19","60.45M","0.82%"
"09/14/2018","5,285.32","5,327.46","5,330.04","5,278.09","51.28M","-0.56%"
"09/13/2018","5,315.06","5,307.92","5,345.64","5,302.13","52.49M","0.15%"
"09/12/2018","5,307.07","5,275.58","5,311.58","5,274.31","53.04M","0.71%"
"09/11/2018","5,269.45","5,277.78","5,281.68","5,228.36","44.34M","-0.18%"
"09/10/2018","5,279.09","5,231.04","5,279.57","5,228.95","45.62M","0.88%"
"09/07/2018","5,232.99","5,257.08","5,265.90","5,208.33","70.67M","-0.55%"
"09/06/2018","5,261.96","5,276.31","5,300.81","5,261.38","53.64M","-0.61%"
"09/05/2018","5,294.33","5,352.86","5,359.43","5,293.54","61.95M","-1.39%"
"09/04/2018","5,368.78","5,407.71","5,407.71","5,356.21","58.30M","-0.76%"
"09/03/2018","5,409.89","5,426.57","5,432.36","5,399.03","44.93M","-0.23%"
"08/31/2018","5,422.58","5,460.37","5,461.86","5,413.14","60.78M","-0.73%"
"08/30/2018","5,462.73","5,485.82","5,490.51","5,460.81","44.24M","-0.60%"
"08/29/2018","5,495.74","5,519.19","5,521.65","5,486.55","39.54M","-0.29%"
"08/28/2018","5,511.79","5,515.35","5,543.73","5,511.79","36.16M","-0.17%"
"08/27/2018","5,521.20","5,505.54","5,524.99","5,497.82","24.06M","0.44%"
"08/24/2018","5,497.20","5,485.83","5,504.74","5,473.96","35.21M","0.12%"
"08/23/2018","5,490.72","5,509.26","5,520.95","5,473.57","34.38M","-0.48%"
"08/22/2018","5,516.98","5,502.23","5,528.96","5,502.23","34.74M","0.22%"
"08/21/2018","5,505.06","5,480.13","5,520.47","5,480.13","33.70M","0.48%"
"08/20/2018","5,478.78","5,469.00","5,516.14","5,467.82","24.81M","0.32%"
"08/17/2018","5,461.30","5,487.70","5,493.04","5,442.09","48.55M","-0.47%"
"08/16/2018","5,487.00","5,440.13","5,495.58","5,429.55","38.15M","1.29%"
"08/15/2018","5,417.05","5,505.37","5,506.02","5,405.32","38.59M","-1.59%"
"08/14/2018","5,504.50","5,539.57","5,541.93","5,496.99","51.03M","-0.59%"
"08/13/2018","5,537.21","5,590.45","5,593.31","5,481.50","39.42M","-1.62%"
"08/10/2018","5,628.60","5,617.94","5,630.94","5,603.26","45.79M","-0.24%"
"08/09/2018","5,642.35","5,612.38","5,644.37","5,603.44","30.23M","0.11%"
"08/08/2018","5,636.26","5,618.93","5,651.42","5,607.26","31.18M","0.09%"
"08/07/2018","5,630.99","5,610.05","5,642.90","5,605.75","35.23M","0.35%"
"08/06/2018","5,611.54","5,594.67","5,627.29","5,591.35","32.87M","0.31%"
"08/03/2018","5,593.92","5,613.41","5,615.45","5,589.81","38.39M","-0.31%"
"08/02/2018","5,611.57","5,613.13","5,623.29","5,592.05","50.80M","-0.46%"
"08/01/2018","5,637.27","5,614.68","5,637.27","5,613.25","39.66M","0.31%"
"07/31/2018","5,619.80","5,622.59","5,634.23","5,610.31","54.73M","-0.14%"
"07/30/2018","5,627.74","5,618.15","5,640.49","5,614.22","33.00M","0.22%"
"07/27/2018","5,615.27","5,559.42","5,636.13","5,559.42","48.10M","0.40%"
"07/26/2018","5,593.01","5,603.95","5,610.09","5,558.90","52.43M","-0.49%"
"07/25/2018","5,620.52","5,604.33","5,643.50","5,604.33","39.35M","0.22%"
"07/24/2018","5,608.27","5,645.20","5,646.28","5,606.37","57.30M","-0.53%"
"07/23/2018","5,638.17","5,621.65","5,655.02","5,610.13","52.17M","0.58%"
"07/20/2018","5,605.51","5,608.22","5,621.89","5,580.52","49.12M","-0.22%"
"07/19/2018","5,617.80","5,617.85","5,628.68","5,600.77","30.74M","-0.10%"
"07/18/2018","5,623.32","5,631.34","5,639.21","5,609.13","33.26M","-0.26%"
"07/17/2018","5,638.26","5,612.26","5,642.30","5,597.22","37.43M","0.31%"
"07/16/2018","5,620.74","5,614.23","5,660.82","5,611.73","35.76M","0.02%"
"07/13/2018","5,619.49","5,632.55","5,644.10","5,614.30","34.28M","-0.26%"
"07/12/2018","5,633.88","5,635.94","5,661.87","5,628.19","40.88M","-0.05%"
"07/11/2018","5,636.79","5,640.39","5,655.88","5,628.32","35.09M","-0.44%"
"07/10/2018","5,661.81","5,641.84","5,686.45","5,638.59","44.79M","0.34%"
"07/09/2018","5,642.86","5,614.82","5,653.40","5,606.70","45.59M","0.77%"
"07/06/2018","5,599.76","5,569.66","5,599.76","5,563.61","45.45M","0.55%"
"07/05/2018","5,569.36","5,520.06","5,572.97","5,515.88","52.93M","0.98%"
"07/04/2018","5,515.24","5,489.37","5,521.93","5,474.90","31.99M","0.50%"
"07/03/2018","5,487.72","5,517.36","5,523.66","5,477.27","51.66M","-0.01%"
"07/02/2018","5,488.34","5,476.58","5,515.89","5,451.45","56.82M","-0.73%"
"06/29/2018","5,528.50","5,566.10","5,581.99","5,524.15","71.62M","-0.47%"
"06/28/2018","5,554.33","5,592.64","5,612.97","5,540.07","59.26M","-0.67%"
"06/27/2018","5,591.62","5,574.95","5,609.13","5,532.60","72.19M","0.35%"
"06/26/2018","5,572.36","5,554.98","5,599.34","5,554.98","43.63M","0.79%"
"06/25/2018","5,528.75","5,557.72","5,584.22","5,528.75","40.19M","-0.84%"
"06/22/2018","5,575.41","5,493.19","5,580.66","5,492.47","66.94M","1.90%"
"06/21/2018","5,471.65","5,538.96","5,554.75","5,471.65","77.21M","-1.13%"
"06/20/2018","5,533.95","5,561.85","5,570.09","5,533.95","64.57M","-0.19%"
"06/19/2018","5,544.50","5,520.95","5,570.66","5,506.39","81.37M","-0.45%"
"06/18/2018","5,569.83","5,560.23","5,574.13","5,540.72","57.14M","0.01%"
"06/15/2018","5,569.17","5,639.06","5,649.91","5,569.17","153.61M","-1.91%"
"06/14/2018","5,677.81","5,666.27","5,701.90","5,616.81","67.06M","-0.10%"
"06/13/2018","5,683.46","5,667.85","5,697.27","5,663.30","50.26M","0.36%"
"06/12/2018","5,662.93","5,677.65","5,680.56","5,656.23","80.47M","0.32%"
"06/11/2018","5,644.59","5,636.63","5,657.51","5,611.92","80.43M","0.52%"
"06/08/2018","5,615.38","5,595.53","5,630.84","5,594.34","50.46M","-0.16%"
"06/07/2018","5,624.61","5,638.41","5,654.17","5,608.39","63.89M","0.20%"
"06/06/2018","5,613.46","5,606.75","5,630.84","5,586.74","80.48M","0.52%"
"06/05/2018","5,584.67","5,598.63","5,613.58","5,580.49","103.28M","0.01%"
"06/04/2018","5,584.20","5,551.98","5,604.85","5,551.08","106.01M","1.21%"
"06/01/2018","5,517.49","5,511.24","5,560.05","5,500.97","157.66M","0.89%"
"05/31/2018","5,468.67","5,460.53","5,514.67","5,443.02","185.91M","0.46%"
"05/30/2018","5,443.56","5,390.50","5,451.89","5,358.03","178.02M","1.39%"
"05/29/2018","5,369.19","5,460.42","5,471.33","5,351.45","198.18M","-2.61%"
"05/28/2018","5,513.02","5,598.82","5,606.17","5,505.67","72.86M","-1.74%"
"05/25/2018","5,610.46","5,667.90","5,684.65","5,600.53","78.25M","-0.91%"
"05/24/2018","5,662.00","5,706.39","5,712.29","5,654.46","61.38M","-0.67%"
"05/23/2018","5,700.05","5,732.77","5,733.18","5,683.75","71.62M","-1.51%"
"05/22/2018","5,787.44","5,759.26","5,801.45","5,753.70","68.70M","0.65%"
"05/21/2018","5,749.83","5,728.78","5,771.78","5,716.68","58.44M","0.60%"
"05/18/2018","5,715.42","5,762.38","5,775.17","5,705.78","94.55M","-0.67%"
"05/17/2018","5,753.69","5,692.64","5,753.69","5,684.59","76.31M","1.02%"
"05/16/2018","5,695.67","5,681.11","5,711.45","5,681.11","81.99M","-0.07%"
"05/15/2018","5,699.72","5,685.16","5,715.46","5,667.75","90.52M","0.12%"
"05/14/2018","5,692.66","5,703.05","5,732.30","5,690.48","126.60M","1.40%"
"05/11/2018","5,613.82","5,572.92","5,613.82","5,568.61","68.73M","0.97%"
"05/10/2018","5,559.62","5,569.10","5,576.88","5,533.46","64.49M","0.17%"
"05/09/2018","5,550.39","5,557.06","5,568.93","5,542.73","92.52M","0.20%"
"05/08/2018","5,539.56","5,510.66","5,539.56","5,480.61","119.93M","0.21%"
"05/07/2018","5,527.76","5,513.69","5,531.50","5,506.32","60.90M","0.73%"
"05/04/2018","5,487.79","5,493.38","5,511.29","5,485.92","59.66M","0.02%"
"05/03/2018","5,486.78","5,493.42","5,505.93","5,476.66","74.43M","-0.20%"
"05/02/2018","5,498.05","5,514.59","5,521.78","5,480.70","80.42M","-0.26%"
"04/30/2018","5,512.29","5,512.61","5,542.41","5,505.80","57.60M","-0.28%"
"04/27/2018","5,527.69","5,501.63","5,549.71","5,498.68","50.50M","0.20%"
"04/26/2018","5,516.79","5,563.22","5,575.31","5,515.77","81.02M","-0.38%"
"04/25/2018","5,537.80","5,559.87","5,569.70","5,517.00","74.00M","-0.85%"
"04/24/2018","5,585.28","5,546.56","5,587.24","5,541.45","85.63M","0.74%"
"04/23/2018","5,544.44","5,523.48","5,544.44","5,504.03","57.15M","0.30%"
"04/20/2018","5,527.86","5,501.05","5,533.88","5,497.08","69.15M","0.11%"
"04/19/2018","5,521.90","5,504.36","5,524.00","5,487.64","67.60M","0.38%"
"04/18/2018","5,500.80","5,468.69","5,504.58","5,459.53","47.22M","0.78%"
"04/17/2018","5,458.30","5,470.58","5,473.43","5,421.73","40.68M","0.08%"
"04/16/2018","5,453.97","5,470.67","5,476.75","5,444.94","54.10M","-0.43%"
