"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XLJU","SBITOP","SI0026109882","2019-06-04",883.49,884.22,876.46,883.33,-0.02,944089.94
"XLJU","SBITOP","SI0026109882","2019-06-03",880.10,884.21,876.98,883.49,0.50,1066977.00
"XLJU","SBITOP","SI0026109882","2019-05-31",878.19,881.05,874.16,879.06,0.18,1112185.72
"XLJU","SBITOP","SI0026109882","2019-05-30",878.31,883.83,877.52,877.52,-0.09,868996.40
"XLJU","SBITOP","SI0026109882","2019-05-29",878.40,879.59,876.56,878.31,-0.01,586457.38
"XLJU","SBITOP","SI0026109882","2019-05-28",878.32,882.03,878.14,878.40,0.01,949212.20
"XLJU","SBITOP","SI0026109882","2019-05-27",872.13,882.93,872.13,878.32,0.75,1547835.90
"XLJU","SBITOP","SI0026109882","2019-05-24",873.51,876.43,871.07,871.74,-0.20,1225164.40
"XLJU","SBITOP","SI0026109882","2019-05-23",860.19,873.51,860.19,873.51,1.59,434996.00
"XLJU","SBITOP","SI0026109882","2019-05-22",861.68,863.46,859.46,859.83,-0.03,1139748.50
"XLJU","SBITOP","SI0026109882","2019-05-21",865.13,865.99,859.62,860.06,-0.69,966578.18
"XLJU","SBITOP","SI0026109882","2019-05-20",870.84,870.84,864.42,866.03,-0.40,773459.90
"XLJU","SBITOP","SI0026109882","2019-05-17",865.19,870.47,864.23,869.50,0.56,357474.36
"XLJU","SBITOP","SI0026109882","2019-05-16",864.48,867.34,862.77,864.65,0.14,582920.90
"XLJU","SBITOP","SI0026109882","2019-05-15",862.94,865.45,860.81,863.47,0.06,1379431.20
"XLJU","SBITOP","SI0026109882","2019-05-14",864.66,867.60,862.33,862.94,-0.18,2104818.30
"XLJU","SBITOP","SI0026109882","2019-05-13",868.67,871.29,864.45,864.52,-0.48,727416.30
"XLJU","SBITOP","SI0026109882","2019-05-10",865.12,870.28,863.36,868.67,0.41,1170726.00
"XLJU","SBITOP","SI0026109882","2019-05-09",875.21,875.21,863.84,865.12,-1.12,851256.00
"XLJU","SBITOP","SI0026109882","2019-05-08",880.66,883.29,874.09,874.91,-0.70,1030646.12
"XLJU","SBITOP","SI0026109882","2019-05-07",883.92,883.92,879.06,881.04,-0.33,4516686.08
"XLJU","SBITOP","SI0026109882","2019-05-06",886.26,889.93,878.26,883.92,-0.26,889941.02
"XLJU","SBITOP","SI0026109882","2019-05-03",887.37,890.21,885.79,886.26,-0.19,449150.60
"XLJU","SBITOP","SI0026109882","2019-04-30",885.73,891.02,885.73,887.95,0.37,384824.20
"XLJU","SBITOP","SI0026109882","2019-04-29",884.48,889.08,883.93,884.69,0.02,492793.20
"XLJU","SBITOP","SI0026109882","2019-04-26",885.19,888.17,882.20,884.48,-0.04,829917.20
"XLJU","SBITOP","SI0026109882","2019-04-25",882.69,884.85,881.26,884.85,0.24,347444.72
"XLJU","SBITOP","SI0026109882","2019-04-24",880.46,882.84,879.77,882.69,0.25,1072147.56
"XLJU","SBITOP","SI0026109882","2019-04-23",879.53,883.62,879.51,880.46,0.13,1580190.04
"XLJU","SBITOP","SI0026109882","2019-04-18",883.95,885.08,877.59,879.35,-0.46,683899.84
"XLJU","SBITOP","SI0026109882","2019-04-17",879.83,885.51,876.67,883.41,0.45,375906.52
"XLJU","SBITOP","SI0026109882","2019-04-16",882.20,882.54,876.73,879.45,-0.35,1404438.40
"XLJU","SBITOP","SI0026109882","2019-04-15",882.77,888.80,879.65,882.58,0.16,1346696.80
"XLJU","SBITOP","SI0026109882","2019-04-12",881.07,887.15,879.07,881.14,-0.30,786548.50
"XLJU","SBITOP","SI0026109882","2019-04-11",874.74,883.93,873.85,883.75,1.10,1392496.16
"XLJU","SBITOP","SI0026109882","2019-04-10",873.64,875.41,871.64,874.15,0.06,879859.90
"XLJU","SBITOP","SI0026109882","2019-04-09",874.35,874.35,870.74,873.64,0.04,279366.96
"XLJU","SBITOP","SI0026109882","2019-04-08",872.38,874.43,868.50,873.26,0.02,919462.10
"XLJU","SBITOP","SI0026109882","2019-04-05",870.21,874.34,865.86,873.05,0.34,670340.78
"XLJU","SBITOP","SI0026109882","2019-04-04",869.99,871.47,865.33,870.06,-0.04,505931.90
"XLJU","SBITOP","SI0026109882","2019-04-03",868.87,873.36,868.07,870.41,0.19,824218.70
"XLJU","SBITOP","SI0026109882","2019-04-02",865.64,873.16,865.64,868.72,0.36,438422.60
"XLJU","SBITOP","SI0026109882","2019-04-01",867.66,870.22,865.64,865.64,-0.23,466654.90
"XLJU","SBITOP","SI0026109882","2019-03-29",872.74,872.80,867.66,867.66,-0.51,1066835.10
"XLJU","SBITOP","SI0026109882","2019-03-28",873.02,874.84,870.17,872.07,-0.03,886048.60
"XLJU","SBITOP","SI0026109882","2019-03-27",874.49,876.42,872.30,872.30,-0.27,1352831.60
"XLJU","SBITOP","SI0026109882","2019-03-26",872.73,877.38,872.30,874.64,0.32,452796.40
"XLJU","SBITOP","SI0026109882","2019-03-25",873.34,876.05,870.75,871.83,-0.25,431953.00
"XLJU","SBITOP","SI0026109882","2019-03-22",874.60,876.02,870.52,874.01,-0.17,3762886.60
"XLJU","SBITOP","SI0026109882","2019-03-21",874.87,875.50,869.66,875.50,-0.03,4972048.90
"XLJU","SBITOP","SI0026109882","2019-03-20",871.84,877.55,869.43,875.76,0.41,706471.80
"XLJU","SBITOP","SI0026109882","2019-03-19",866.30,873.07,865.76,872.18,-0.07,670274.60
"XLJU","SBITOP","SI0026109882","2019-03-18",861.48,872.83,861.48,872.83,1.38,442284.90
"XLJU","SBITOP","SI0026109882","2019-03-15",867.33,875.25,860.48,860.94,-0.93,2557297.70
"XLJU","SBITOP","SI0026109882","2019-03-14",872.36,875.64,869.00,869.00,-0.39,3451771.32
"XLJU","SBITOP","SI0026109882","2019-03-13",870.21,874.53,868.34,872.36,0.25,956138.60
"XLJU","SBITOP","SI0026109882","2019-03-12",873.24,873.78,868.67,870.21,-0.35,569989.60
"XLJU","SBITOP","SI0026109882","2019-03-11",872.98,875.13,869.83,873.24,0.07,493824.40
"XLJU","SBITOP","SI0026109882","2019-03-08",869.32,875.10,869.26,872.59,0.47,491984.00
"XLJU","SBITOP","SI0026109882","2019-03-07",866.50,869.09,864.95,868.49,0.35,330954.20
"XLJU","SBITOP","SI0026109882","2019-03-06",856.60,865.84,856.10,865.47,1.04,881521.70
"XLJU","SBITOP","SI0026109882","2019-03-05",850.73,859.72,850.73,856.60,0.69,531315.20
"XLJU","SBITOP","SI0026109882","2019-03-04",847.62,851.78,847.62,850.73,0.37,321377.00
"XLJU","SBITOP","SI0026109882","2019-03-01",842.02,848.24,840.23,847.62,0.43,420527.50
"XLJU","SBITOP","SI0026109882","2019-02-28",844.13,846.05,841.65,844.01,-0.01,1783958.10
"XLJU","SBITOP","SI0026109882","2019-02-27",843.84,845.90,843.00,844.13,-0.03,410297.70
"XLJU","SBITOP","SI0026109882","2019-02-26",845.69,847.56,842.65,844.39,-0.10,418488.42
"XLJU","SBITOP","SI0026109882","2019-02-25",848.92,849.13,839.95,845.26,-0.51,623245.70
"XLJU","SBITOP","SI0026109882","2019-02-22",849.51,853.58,847.95,849.61,0.05,470714.60
"XLJU","SBITOP","SI0026109882","2019-02-21",844.77,849.21,842.18,849.21,0.53,352619.96
"XLJU","SBITOP","SI0026109882","2019-02-20",847.41,847.41,840.57,844.77,-0.29,432892.66
"XLJU","SBITOP","SI0026109882","2019-02-19",846.27,847.58,838.38,847.26,0.18,601722.80
"XLJU","SBITOP","SI0026109882","2019-02-18",833.66,845.90,833.16,845.72,1.42,669945.00
"XLJU","SBITOP","SI0026109882","2019-02-15",833.88,836.70,828.98,833.84,-0.03,634539.14
"XLJU","SBITOP","SI0026109882","2019-02-14",831.13,835.10,830.30,834.08,0.33,1010244.90
"XLJU","SBITOP","SI0026109882","2019-02-13",832.55,833.83,825.69,831.34,-0.23,1234003.12
"XLJU","SBITOP","SI0026109882","2019-02-12",832.61,834.11,829.16,833.24,0.10,943731.32
"XLJU","SBITOP","SI0026109882","2019-02-11",831.06,833.06,828.70,832.41,-0.04,734210.34
"XLJU","SBITOP","SI0026109882","2019-02-07",832.27,833.07,829.33,832.73,0.16,615484.64
"XLJU","SBITOP","SI0026109882","2019-02-06",829.83,832.96,828.84,831.44,0.19,1049279.62
"XLJU","SBITOP","SI0026109882","2019-02-05",833.32,834.15,827.99,829.83,-0.29,951037.04
"XLJU","SBITOP","SI0026109882","2019-02-04",832.30,836.76,826.95,832.21,-0.09,689810.30
"XLJU","SBITOP","SI0026109882","2019-02-01",834.32,836.92,830.96,832.94,0.03,647427.22
"XLJU","SBITOP","SI0026109882","2019-01-31",840.38,844.46,832.65,832.65,-0.92,1386914.06
"XLJU","SBITOP","SI0026109882","2019-01-30",839.12,842.23,836.00,840.38,0.25,596802.10
"XLJU","SBITOP","SI0026109882","2019-01-29",834.53,839.51,833.42,838.28,0.45,479766.58
"XLJU","SBITOP","SI0026109882","2019-01-28",833.51,837.44,831.10,834.53,0.12,762305.30
"XLJU","SBITOP","SI0026109882","2019-01-25",836.81,837.87,831.31,833.51,-0.52,354288.50
"XLJU","SBITOP","SI0026109882","2019-01-24",842.28,844.32,834.79,837.87,-0.59,429470.40
"XLJU","SBITOP","SI0026109882","2019-01-23",840.96,843.10,836.41,842.83,0.32,451690.68
"XLJU","SBITOP","SI0026109882","2019-01-22",845.67,849.81,833.22,840.12,-0.59,640340.60
"XLJU","SBITOP","SI0026109882","2019-01-21",844.61,851.16,842.58,845.12,0.17,742030.80
"XLJU","SBITOP","SI0026109882","2019-01-18",836.90,847.92,835.79,843.70,0.93,586515.90
"XLJU","SBITOP","SI0026109882","2019-01-17",830.71,837.74,828.75,835.91,0.63,881795.70
"XLJU","SBITOP","SI0026109882","2019-01-16",819.41,830.65,813.91,830.65,1.50,1547641.00
"XLJU","SBITOP","SI0026109882","2019-01-15",810.90,819.19,809.72,818.34,0.82,541193.10
"XLJU","SBITOP","SI0026109882","2019-01-14",803.83,813.24,803.77,811.66,0.97,1565601.30
"XLJU","SBITOP","SI0026109882","2019-01-11",806.45,807.72,803.83,803.83,-0.26,473958.40
"XLJU","SBITOP","SI0026109882","2019-01-10",805.97,809.00,804.91,805.90,-0.03,361261.50
"XLJU","SBITOP","SI0026109882","2019-01-09",806.75,808.30,803.66,806.12,-0.04,415383.40
"XLJU","SBITOP","SI0026109882","2019-01-08",802.69,808.94,800.21,806.41,0.05,586215.66
"XLJU","SBITOP","SI0026109882","2019-01-07",804.26,806.79,800.24,806.04,0.57,1177031.20
"XLJU","SBITOP","SI0026109882","2019-01-04",802.49,805.65,796.82,801.50,-0.28,417731.30
"XLJU","SBITOP","SI0026109882","2019-01-03",805.06,807.13,796.66,803.77,-0.16,1763218.70
"XLJU","SBITOP","SI0026109882","2018-12-28",791.07,805.06,790.85,805.06,1.77,3524030.50
"XLJU","SBITOP","SI0026109882","2018-12-27",794.88,799.63,789.22,791.07,-0.48,2001342.04
"XLJU","SBITOP","SI0026109882","2018-12-21",790.91,795.25,783.67,794.88,0.50,2419759.20
"XLJU","SBITOP","SI0026109882","2018-12-20",791.71,793.05,783.74,790.91,-0.10,1847641.46
"XLJU","SBITOP","SI0026109882","2018-12-19",795.91,800.43,789.04,791.71,-0.64,1142383.70
"XLJU","SBITOP","SI0026109882","2018-12-18",793.86,798.99,791.35,796.79,0.37,1204845.60
"XLJU","SBITOP","SI0026109882","2018-12-17",797.41,801.13,792.61,793.86,-0.40,1417628.68
"XLJU","SBITOP","SI0026109882","2018-12-14",801.09,801.09,793.25,797.02,-0.03,1355604.40
"XLJU","SBITOP","SI0026109882","2018-12-13",796.34,802.96,796.34,797.29,0.19,918316.90
"XLJU","SBITOP","SI0026109882","2018-12-12",808.41,808.41,795.80,795.80,-1.35,1037723.70
"XLJU","SBITOP","SI0026109882","2018-12-11",806.71,809.94,805.40,806.66,-0.01,916174.20
"XLJU","SBITOP","SI0026109882","2018-12-10",809.30,813.86,804.78,806.71,-0.68,674907.80
"XLJU","SBITOP","SI0026109882","2018-12-07",814.59,816.53,809.10,812.24,-0.29,1685140.28
"XLJU","SBITOP","SI0026109882","2018-12-06",815.93,817.30,811.86,814.59,-0.16,613164.52
"XLJU","SBITOP","SI0026109882","2018-12-05",817.39,820.26,812.05,815.93,-0.23,893885.00
"XLJU","SBITOP","SI0026109882","2018-12-04",818.85,820.26,813.69,817.81,-0.13,978343.40
"XLJU","SBITOP","SI0026109882","2018-12-03",819.95,822.53,816.73,818.85,-0.46,489484.14
"XLJU","SBITOP","SI0026109882","2018-11-30",820.80,823.89,819.45,822.60,0.53,1254538.30
"XLJU","SBITOP","SI0026109882","2018-11-29",821.79,821.79,816.95,818.25,-0.62,216782.62
"XLJU","SBITOP","SI0026109882","2018-11-28",822.39,824.40,818.43,823.36,0.39,874664.42
"XLJU","SBITOP","SI0026109882","2018-11-27",818.76,822.77,815.92,820.20,0.22,1772085.60
"XLJU","SBITOP","SI0026109882","2018-11-26",821.78,822.96,816.10,818.39,-0.49,349073.88
"XLJU","SBITOP","SI0026109882","2018-11-23",819.48,824.00,814.25,822.42,0.37,1103139.76
"XLJU","SBITOP","SI0026109882","2018-11-22",810.81,819.35,810.81,819.35,0.98,891243.08
"XLJU","SBITOP","SI0026109882","2018-11-21",814.82,817.75,809.95,811.39,-0.42,1011829.92
"XLJU","SBITOP","SI0026109882","2018-11-20",817.66,818.11,812.29,814.82,-0.35,1045054.10
"XLJU","SBITOP","SI0026109882","2018-11-19",817.42,822.63,814.23,817.66,0.03,722122.24
"XLJU","SBITOP","SI0026109882","2018-11-16",814.41,823.33,811.63,817.42,0.22,418929.80
"XLJU","SBITOP","SI0026109882","2018-11-15",809.22,815.80,807.88,815.59,0.73,965664.90
"XLJU","SBITOP","SI0026109882","2018-11-14",811.73,813.83,809.64,809.64,-0.26,266115.70
"XLJU","SBITOP","SI0026109882","2018-11-13",818.30,818.69,808.52,811.73,-0.75,490965.50
"XLJU","SBITOP","SI0026109882","2018-11-12",815.47,821.37,814.17,817.88,0.73,409424.64
"XLJU","SBITOP","SI0026109882","2018-11-09",813.29,814.51,808.10,811.93,-0.12,1564229.70
"XLJU","SBITOP","SI0026109882","2018-11-08",808.45,817.38,808.45,812.93,0.69,450837.92
"XLJU","SBITOP","SI0026109882","2018-11-07",797.99,807.33,796.94,807.33,1.17,580996.20
"XLJU","SBITOP","SI0026109882","2018-11-06",802.91,804.32,797.03,797.99,-0.34,461446.10
"XLJU","SBITOP","SI0026109882","2018-11-05",804.29,808.93,797.21,800.72,-0.44,443370.50
"XLJU","SBITOP","SI0026109882","2018-11-02",794.89,815.15,794.89,804.29,1.18,433719.32
"XLJU","SBITOP","SI0026109882","2018-10-30",801.59,803.54,793.06,794.89,-0.86,346634.45
"XLJU","SBITOP","SI0026109882","2018-10-29",806.75,806.75,794.36,801.78,-0.83,651111.40
"XLJU","SBITOP","SI0026109882","2018-10-26",805.41,808.52,798.01,808.52,0.17,747654.72
"XLJU","SBITOP","SI0026109882","2018-10-25",809.87,809.87,802.64,807.13,-0.49,560147.95
"XLJU","SBITOP","SI0026109882","2018-10-24",812.16,813.21,806.69,811.10,-0.11,940958.85
"XLJU","SBITOP","SI0026109882","2018-10-23",812.28,813.54,805.25,811.96,-0.11,1197738.02
"XLJU","SBITOP","SI0026109882","2018-10-22",812.28,817.72,811.34,812.85,0.07,797129.60
"XLJU","SBITOP","SI0026109882","2018-10-19",814.11,817.69,811.40,812.28,-0.22,253203.20
"XLJU","SBITOP","SI0026109882","2018-10-18",815.61,819.16,807.72,814.11,0.08,683605.38
"XLJU","SBITOP","SI0026109882","2018-10-17",818.27,818.79,809.34,813.42,-0.59,1090312.11
"XLJU","SBITOP","SI0026109882","2018-10-16",828.62,828.62,818.25,818.27,-1.32,986067.95
"XLJU","SBITOP","SI0026109882","2018-10-15",827.68,829.89,823.20,829.19,0.62,566059.65
"XLJU","SBITOP","SI0026109882","2018-10-12",820.93,829.58,819.22,824.09,0.65,889942.50
"XLJU","SBITOP","SI0026109882","2018-10-11",829.99,830.85,818.51,818.80,-1.39,1248085.00
"XLJU","SBITOP","SI0026109882","2018-10-10",836.94,836.94,829.82,830.31,-0.79,425675.60
"XLJU","SBITOP","SI0026109882","2018-10-09",837.54,837.54,832.57,836.94,-0.21,655533.35
"XLJU","SBITOP","SI0026109882","2018-10-08",844.70,844.70,832.67,838.68,-0.71,1064024.30
"XLJU","SBITOP","SI0026109882","2018-10-05",838.82,844.70,836.95,844.70,0.70,554984.75
"XLJU","SBITOP","SI0026109882","2018-10-04",841.85,842.84,837.16,838.82,-0.40,311411.78
"XLJU","SBITOP","SI0026109882","2018-10-03",835.12,842.16,834.85,842.16,0.82,210001.35
"XLJU","SBITOP","SI0026109882","2018-10-02",840.99,840.99,831.56,835.33,-0.67,483467.85
"XLJU","SBITOP","SI0026109882","2018-10-01",836.99,843.93,834.30,840.99,0.48,398612.12
"XLJU","SBITOP","SI0026109882","2018-09-28",835.85,836.99,825.00,836.99,0.24,842296.60
"XLJU","SBITOP","SI0026109882","2018-09-27",842.93,843.32,831.12,834.95,-0.63,828344.51
"XLJU","SBITOP","SI0026109882","2018-09-26",848.08,848.08,834.55,840.24,-0.92,1482080.05
"XLJU","SBITOP","SI0026109882","2018-09-25",856.63,856.63,845.46,848.08,-1.12,817356.06
"XLJU","SBITOP","SI0026109882","2018-09-24",860.20,860.20,847.85,857.65,-0.30,523750.65
"XLJU","SBITOP","SI0026109882","2018-09-21",853.51,860.20,851.30,860.20,0.57,566534.60
"XLJU","SBITOP","SI0026109882","2018-09-20",860.38,860.38,853.13,855.34,-0.62,332403.84
"XLJU","SBITOP","SI0026109882","2018-09-19",855.35,864.80,851.55,860.67,0.66,1322449.80
"XLJU","SBITOP","SI0026109882","2018-09-18",849.52,856.24,849.52,854.99,0.54,562517.85
"XLJU","SBITOP","SI0026109882","2018-09-17",854.83,854.83,846.90,850.44,-0.19,785124.90
"XLJU","SBITOP","SI0026109882","2018-09-14",855.15,855.78,851.92,852.09,-0.36,348312.10
"XLJU","SBITOP","SI0026109882","2018-09-13",857.31,857.31,852.00,855.15,-0.34,614613.20
"XLJU","SBITOP","SI0026109882","2018-09-12",859.90,859.90,855.73,858.03,-0.43,1029344.30
"XLJU","SBITOP","SI0026109882","2018-09-11",863.56,864.51,859.63,861.72,-0.21,348380.95
"XLJU","SBITOP","SI0026109882","2018-09-10",856.81,863.56,852.71,863.56,0.79,353842.30
"XLJU","SBITOP","SI0026109882","2018-09-07",857.58,858.80,852.23,856.81,-0.12,466352.30
"XLJU","SBITOP","SI0026109882","2018-09-06",859.85,861.53,855.16,857.87,0.09,296259.50
"XLJU","SBITOP","SI0026109882","2018-09-05",860.41,860.41,853.98,857.11,-0.38,781271.26
"XLJU","SBITOP","SI0026109882","2018-09-04",864.95,864.95,856.97,860.41,-0.52,900084.76
"XLJU","SBITOP","SI0026109882","2018-09-03",861.70,868.63,859.05,864.95,0.38,905842.25
"XLJU","SBITOP","SI0026109882","2018-08-31",865.72,867.23,860.78,861.70,-0.70,525440.32
"XLJU","SBITOP","SI0026109882","2018-08-30",866.75,869.71,865.99,867.76,0.33,825708.90
"XLJU","SBITOP","SI0026109882","2018-08-29",861.32,866.66,861.32,864.92,0.42,718772.30
"XLJU","SBITOP","SI0026109882","2018-08-28",866.53,867.80,859.78,861.32,-0.60,1190723.90
"XLJU","SBITOP","SI0026109882","2018-08-27",865.10,871.12,865.10,866.53,0.17,895958.05
"XLJU","SBITOP","SI0026109882","2018-08-24",865.27,869.35,862.41,865.10,-0.34,1237240.65
"XLJU","SBITOP","SI0026109882","2018-08-23",864.31,868.11,863.20,868.01,0.32,489282.40
"XLJU","SBITOP","SI0026109882","2018-08-22",873.97,874.61,865.26,865.26,-1.00,705872.50
"XLJU","SBITOP","SI0026109882","2018-08-21",871.84,874.17,869.59,873.97,0.24,1311357.18
"XLJU","SBITOP","SI0026109882","2018-08-20",876.58,878.35,871.84,871.84,-0.54,626067.75
"XLJU","SBITOP","SI0026109882","2018-08-17",877.01,877.01,872.65,876.58,-0.05,168107.96
"XLJU","SBITOP","SI0026109882","2018-08-16",879.80,879.80,875.78,877.01,-0.15,344036.88
"XLJU","SBITOP","SI0026109882","2018-08-14",877.22,881.35,874.25,878.31,0.12,664393.52
"XLJU","SBITOP","SI0026109882","2018-08-13",882.84,882.84,876.86,877.22,-0.68,750447.78
"XLJU","SBITOP","SI0026109882","2018-08-10",882.78,885.58,881.87,883.20,0.05,756205.00
"XLJU","SBITOP","SI0026109882","2018-08-09",884.72,884.72,882.78,882.78,-0.22,374291.12
"XLJU","SBITOP","SI0026109882","2018-08-08",891.73,892.07,882.35,884.72,-0.79,1909691.10
"XLJU","SBITOP","SI0026109882","2018-08-07",890.56,892.50,889.57,891.73,0.11,1111668.80
"XLJU","SBITOP","SI0026109882","2018-08-06",887.71,892.15,887.54,890.73,0.36,1656146.80
"XLJU","SBITOP","SI0026109882","2018-08-03",890.01,891.62,887.37,887.54,-0.10,297037.20
"XLJU","SBITOP","SI0026109882","2018-08-02",887.11,891.90,887.11,888.43,0.09,547255.30
"XLJU","SBITOP","SI0026109882","2018-08-01",887.47,889.52,887.07,887.61,0.02,677968.12
"XLJU","SBITOP","SI0026109882","2018-07-31",886.30,889.30,885.87,887.47,0.13,979393.05
"XLJU","SBITOP","SI0026109882","2018-07-30",886.40,887.67,884.41,886.30,-0.01,488308.55
"XLJU","SBITOP","SI0026109882","2018-07-27",886.47,887.28,883.80,886.40,0.04,549523.38
"XLJU","SBITOP","SI0026109882","2018-07-26",887.74,887.74,882.58,886.08,-0.22,400007.30
"XLJU","SBITOP","SI0026109882","2018-07-25",888.16,889.87,887.19,888.04,0.03,464306.00
"XLJU","SBITOP","SI0026109882","2018-07-24",885.37,887.80,880.19,887.80,0.27,1087330.70
"XLJU","SBITOP","SI0026109882","2018-07-23",884.72,887.61,881.35,885.37,-0.03,781346.90
"XLJU","SBITOP","SI0026109882","2018-07-20",883.05,886.59,881.46,885.63,0.26,559538.85
"XLJU","SBITOP","SI0026109882","2018-07-19",882.67,883.87,879.05,883.35,0.08,802790.50
"XLJU","SBITOP","SI0026109882","2018-07-18",882.25,884.80,880.37,882.67,0.34,492344.00
"XLJU","SBITOP","SI0026109882","2018-07-17",888.71,888.71,879.21,879.72,-1.01,1492674.95
"XLJU","SBITOP","SI0026109882","2018-07-16",890.53,894.51,888.35,888.71,-0.10,1308577.44
"XLJU","SBITOP","SI0026109882","2018-07-13",890.02,892.31,887.54,889.62,-0.04,379515.00
"XLJU","SBITOP","SI0026109882","2018-07-12",894.62,896.88,888.24,890.02,-0.31,1299963.82
"XLJU","SBITOP","SI0026109882","2018-07-11",891.59,893.50,888.28,892.80,0.25,924702.85
"XLJU","SBITOP","SI0026109882","2018-07-10",878.07,893.48,878.07,890.57,1.19,1584262.45
"XLJU","SBITOP","SI0026109882","2018-07-09",875.96,882.53,874.06,880.11,0.49,1904210.05
"XLJU","SBITOP","SI0026109882","2018-07-06",882.85,890.88,871.65,875.78,-0.49,1070366.65
"XLJU","SBITOP","SI0026109882","2018-07-05",877.94,881.47,877.20,880.11,0.25,1373265.45
"XLJU","SBITOP","SI0026109882","2018-07-04",874.73,882.30,874.73,877.94,1.00,1654134.90
"XLJU","SBITOP","SI0026109882","2018-07-03",873.31,876.46,865.77,869.25,-0.46,1321546.10
"XLJU","SBITOP","SI0026109882","2018-07-02",884.49,884.49,868.51,873.31,-1.53,1742565.22
"XLJU","SBITOP","SI0026109882","2018-06-29",888.06,891.00,886.71,886.88,-0.13,1483630.60
"XLJU","SBITOP","SI0026109882","2018-06-28",886.74,889.72,886.46,888.06,0.48,1075740.40
"XLJU","SBITOP","SI0026109882","2018-06-27",883.32,885.14,881.98,883.79,0.05,812750.80
"XLJU","SBITOP","SI0026109882","2018-06-26",887.38,888.25,883.32,883.32,-0.39,1886900.16
"XLJU","SBITOP","SI0026109882","2018-06-22",893.29,893.29,884.72,886.75,-0.65,1206185.91
"XLJU","SBITOP","SI0026109882","2018-06-21",889.00,894.31,888.40,892.56,0.40,2336454.40
"XLJU","SBITOP","SI0026109882","2018-06-20",889.03,895.46,881.84,889.00,-0.22,2114057.80
"XLJU","SBITOP","SI0026109882","2018-06-19",889.05,892.49,886.83,890.98,0.24,1989845.75
"XLJU","SBITOP","SI0026109882","2018-06-18",893.93,893.93,886.22,888.87,-0.62,1833446.49
"XLJU","SBITOP","SI0026109882","2018-06-15",889.08,896.42,889.08,894.44,0.60,1844878.34
"XLJU","SBITOP","SI0026109882","2018-06-14",890.18,894.42,884.10,889.08,-0.12,2224977.60
"XLJU","SBITOP","SI0026109882","2018-06-13",891.68,893.77,888.63,890.18,0.07,1154888.46
"XLJU","SBITOP","SI0026109882","2018-06-12",896.11,896.28,887.31,889.59,-0.89,1472241.28
"XLJU","SBITOP","SI0026109882","2018-06-11",897.69,905.85,895.04,897.59,-0.01,1634904.90
"XLJU","SBITOP","SI0026109882","2018-06-08",901.26,904.00,897.33,897.69,-0.20,1930078.42
"XLJU","SBITOP","SI0026109882","2018-06-07",907.58,908.99,899.45,899.45,-0.90,1595366.46
"XLJU","SBITOP","SI0026109882","2018-06-06",900.90,907.58,898.33,907.58,0.74,2893159.78
"XLJU","SBITOP","SI0026109882","2018-06-05",893.69,902.77,893.69,900.90,0.81,1934001.51
"XLJU","SBITOP","SI0026109882","2018-06-04",889.86,902.53,889.86,893.69,0.43,2711685.01
"XLJU","SBITOP","SI0026109882","2018-06-01",882.00,900.86,882.00,889.86,0.93,1129302.85
"XLJU","SBITOP","SI0026109882","2018-05-31",890.93,897.47,881.69,881.69,-1.04,1491945.22
"XLJU","SBITOP","SI0026109882","2018-05-30",901.36,903.32,890.93,890.93,-1.27,2116871.83
"XLJU","SBITOP","SI0026109882","2018-05-29",903.35,904.37,900.80,902.40,-0.11,1372542.65
"XLJU","SBITOP","SI0026109882","2018-05-28",903.67,907.61,903.35,903.35,-0.04,1690226.45
"XLJU","SBITOP","SI0026109882","2018-05-25",905.88,908.00,899.09,903.67,-0.19,1246285.67
"XLJU","SBITOP","SI0026109882","2018-05-24",900.92,911.49,898.69,905.35,0.53,1354656.62
"XLJU","SBITOP","SI0026109882","2018-05-23",896.96,901.77,894.89,900.61,0.43,3333674.97
"XLJU","SBITOP","SI0026109882","2018-05-22",894.35,899.19,893.04,896.78,-0.11,1021644.98
"XLJU","SBITOP","SI0026109882","2018-05-21",897.40,903.90,893.69,897.77,0.19,1683779.03
"XLJU","SBITOP","SI0026109882","2018-05-18",898.19,904.10,895.76,896.10,-0.30,1526807.52
"XLJU","SBITOP","SI0026109882","2018-05-17",897.04,900.05,892.75,898.81,0.20,6751651.24
"XLJU","SBITOP","SI0026109882","2018-05-16",891.11,899.36,891.11,897.04,0.85,5009950.78
"XLJU","SBITOP","SI0026109882","2018-05-15",889.80,894.69,883.57,889.51,0.11,3450342.75
"XLJU","SBITOP","SI0026109882","2018-05-14",886.10,892.97,885.39,888.49,0.53,1919348.04
"XLJU","SBITOP","SI0026109882","2018-05-11",877.04,891.59,875.10,883.82,0.77,3328557.60
"XLJU","SBITOP","SI0026109882","2018-05-10",847.44,879.61,847.09,877.04,3.53,3105235.47
"XLJU","SBITOP","SI0026109882","2018-05-09",844.68,847.89,842.45,847.13,0.41,787747.36
"XLJU","SBITOP","SI0026109882","2018-05-08",844.46,849.94,842.03,843.70,-0.13,702247.50
"XLJU","SBITOP","SI0026109882","2018-05-07",844.23,845.20,839.84,844.82,0.07,620816.33
"XLJU","SBITOP","SI0026109882","2018-05-04",839.79,847.71,839.79,844.23,0.53,1528819.38
