"Date","Price","Open","High","Low","Vol.","Change %"
"08/11/2022","939.71","939.71","939.71","939.71","","0.90%"
"08/10/2022","931.31","931.31","931.31","931.31","","0.46%"
"08/09/2022","927.02","927.02","927.02","927.02","","0.41%"
"08/08/2022","923.25","923.25","923.25","923.25","","1.05%"
"08/05/2022","913.66","913.66","913.66","913.66","","0.37%"
"08/04/2022","910.29","910.29","910.29","910.29","","0.31%"
"08/03/2022","907.44","907.44","907.44","907.44","","0.43%"
"08/02/2022","903.59","903.59","903.59","903.59","","0.12%"
"08/01/2022","902.53","902.53","902.53","902.53","","0.25%"
"07/29/2022","900.27","900.27","900.27","900.27","","-0.03%"
"07/28/2022","900.55","900.55","900.55","900.55","","0.32%"
"07/27/2022","897.71","897.71","897.71","897.71","","0.10%"
"07/26/2022","896.77","896.77","896.77","896.77","","-0.33%"
"07/25/2022","899.70","899.70","899.70","899.70","","0.47%"
"07/22/2022","895.50","895.50","895.50","895.50","","0.43%"
"07/21/2022","891.67","891.67","891.67","891.67","","0.03%"
"07/20/2022","891.39","891.39","891.39","891.39","","0.26%"
"07/19/2022","889.11","889.11","889.11","889.11","","0.08%"
"07/18/2022","888.43","888.43","888.43","888.43","","0.46%"
"07/15/2022","884.36","884.36","884.36","884.36","","0.24%"
"07/14/2022","882.27","882.27","882.27","882.27","","-0.40%"
"07/13/2022","885.79","885.79","885.79","885.79","","-0.24%"
"07/12/2022","887.95","887.95","887.95","887.95","","-0.58%"
"07/11/2022","893.13","893.13","893.13","893.13","","-0.30%"
"07/08/2022","895.79","895.79","895.79","895.79","","-0.02%"
"07/07/2022","895.97","895.97","895.97","895.97","","0.33%"
"07/05/2022","892.98","892.98","892.98","892.98","","-0.23%"
"07/04/2022","895.03","895.03","895.03","895.03","","0.34%"
"07/01/2022","892.04","892.04","892.04","892.04","","0.16%"
"06/30/2022","890.60","890.60","890.60","890.60","","-0.05%"
"06/29/2022","891.05","891.05","891.05","891.05","","0.17%"
"06/28/2022","889.52","889.52","889.52","889.52","","-0.04%"
"06/27/2022","889.89","889.89","889.89","889.89","","-0.57%"
"06/23/2022","895.03","895.03","895.03","895.03","","0.12%"
"06/22/2022","893.92","893.92","893.92","893.92","","-0.89%"
"06/21/2022","901.99","901.99","901.99","901.99","","-0.51%"
"06/20/2022","906.63","906.63","906.63","906.63","","0.15%"
"06/17/2022","905.24","905.24","905.24","905.24","","-0.19%"
"06/16/2022","906.97","906.97","906.97","906.97","","-0.30%"
"06/15/2022","909.72","909.72","909.72","909.72","","-0.07%"
"06/14/2022","910.35","910.35","910.35","910.35","","-0.56%"
"06/13/2022","915.46","915.46","915.46","915.46","","-0.65%"
"06/10/2022","921.43","921.43","921.43","921.43","","-0.25%"
"06/09/2022","923.74","923.74","923.74","923.74","","-0.13%"
"06/08/2022","924.97","924.97","924.97","924.97","","0.16%"
"06/07/2022","923.47","923.47","923.47","923.47","","0.23%"
"06/06/2022","921.38","921.38","921.38","921.38","","-0.12%"
"06/03/2022","922.51","922.51","922.51","922.51","","-0.20%"
"06/02/2022","924.37","924.37","924.37","924.37","","-0.01%"
"06/01/2022","924.48","924.48","924.48","924.48","","0.24%"
"05/31/2022","922.24","922.24","922.24","922.24","","-0.08%"
"05/30/2022","922.97","922.97","922.97","922.97","","0.25%"
"05/27/2022","920.66","920.66","920.66","920.66","","0.31%"
"05/25/2022","917.80","917.80","917.80","917.80","","-0.32%"
"05/24/2022","920.78","920.78","920.78","920.78","","-0.22%"
